,Date,JPM,SPY
471,2020-11-12,109.12493133544922,346.00927734375
472,2020-11-13,109.80834197998047,350.7995910644531
473,2020-11-16,112.90777587890625,355.1784973144531
474,2020-11-17,111.76232147216797,353.2681884765625
475,2020-11-18,110.93452453613281,349.0167236328125
476,2020-11-19,111.23291778564453,350.48614501953125
477,2020-11-20,110.27999114990234,348.0860595703125
478,2020-11-23,113.45642852783203,350.172607421875
479,2020-11-24,118.70236206054688,355.81524658203125
480,2020-11-25,117.46065521240234,355.2666320800781
481,2020-11-27,116.68097686767578,356.2560729980469
482,2020-11-30,113.46604919433594,354.67889404296875
483,2020-12-01,115.25640106201172,358.5580749511719
484,2020-12-02,117.47028350830078,359.3125
485,2020-12-03,116.70023345947266,359.2144775390625
486,2020-12-04,117.75904846191406,362.31005859375
487,2020-12-07,117.31627655029297,361.5655822753906
488,2020-12-08,117.4317855834961,362.62353515625
489,2020-12-09,116.51734924316406,359.3711853027344
490,2020-12-10,115.76655578613281,359.2536926269531
491,2020-12-11,115.08314514160156,358.8323974609375
492,2020-12-14,113.87032318115234,357.225830078125
493,2020-12-15,115.81468963623047,362.05535888671875
494,2020-12-16,116.1515884399414,362.62353515625
495,2020-12-17,115.18903350830078,364.6513366699219
496,2020-12-18,114.6211166381836,363.1953430175781
497,2020-12-21,118.92374420166016,361.8966979980469
498,2020-12-22,117.1141357421875,361.28680419921875
499,2020-12-23,120.38682556152344,361.6114196777344
500,2020-12-24,119.857421875,363.01824951171875
501,2020-12-28,120.64671325683594,366.1368408203125
502,2020-12-29,120.32907104492188,365.4383544921875
503,2020-12-30,120.66597747802734,365.95977783203125
504,2020-12-31,122.31193542480469,367.8191833496094
505,2021-01-04,121.1568832397461,362.8116455078125
506,2021-01-05,121.81613159179688,365.3104553222656
507,2021-01-06,127.5361099243164,367.4944763183594
508,2021-01-07,131.72427368164062,372.95452880859375
509,2021-01-08,131.86972045898438,375.0794982910156
510,2021-01-11,133.8377685546875,372.5511779785156
511,2021-01-12,135.94155883789062,372.6298828125
512,2021-01-13,136.06761169433594,373.6333312988281
513,2021-01-14,136.86256408691406,372.32489013671875
514,2021-01-15,134.40975952148438,369.6096496582031
515,2021-01-19,133.82806396484375,372.51177978515625
516,2021-01-20,131.82122802734375,377.6669006347656
517,2021-01-21,130.7160186767578,378.01116943359375
518,2021-01-22,129.70774841308594,376.6732177734375
519,2021-01-25,128.08868408203125,378.1587829589844
520,2021-01-26,127.565185546875,377.5684814453125
521,2021-01-27,123.95869445800781,368.340576171875
522,2021-01-28,126.1400375366211,371.50836181640625
523,2021-01-29,124.74397277832031,364.0708923339844
524,2021-02-01,125.66498565673828,370.1310119628906
525,2021-02-02,129.53323364257812,375.36480712890625
526,2021-02-03,131.0165557861328,375.6599426269531
527,2021-02-04,134.0316619873047,379.9295959472656
528,2021-02-05,133.76991271972656,381.4249267578125
529,2021-02-08,135.864013671875,384.1795654296875
530,2021-02-09,135.3210906982422,383.92376708984375
531,2021-02-10,135.3986358642578,383.7565002441406
532,2021-02-11,135.0205535888672,384.3763122558594
533,2021-02-12,136.9401397705078,386.2750244140625
534,2021-02-16,140.23638916015625,385.94049072265625
535,2021-02-17,140.67266845703125,386.0290832519531
536,2021-02-18,141.14768981933594,384.38616943359375
537,2021-02-19,143.50357055664062,383.7073059082031
538,2021-02-22,144.8511505126953,380.7559509277344
539,2021-02-23,146.0145263671875,381.21832275390625
540,2021-02-24,148.5836639404297,385.41912841796875
541,2021-02-25,146.567138671875,376.1321105957031
542,2021-02-26,142.67950439453125,374.1940612792969
543,2021-03-01,145.9078826904297,383.26458740234375
544,2021-03-02,145.43283081054688,380.27392578125
545,2021-03-03,148.24435424804688,375.23687744140625
546,2021-03-04,145.96604919433594,370.5934143066406
547,2021-03-05,146.3053741455078,377.41107177734375
548,2021-03-08,148.24435424804688,375.53204345703125
549,2021-03-09,147.19732666015625,380.8937072753906
550,2021-03-10,150.39662170410156,383.26458740234375
551,2021-03-11,149.61135864257812,387.150634765625
552,2021-03-12,151.38548278808594,387.6720275878906
553,2021-03-15,150.62928771972656,389.98388671875
554,2021-03-16,148.8260498046875,389.49200439453125
555,2021-03-17,150.35784912109375,390.82012939453125
556,2021-03-18,152.83973693847656,385.13385009765625
